ID,Nome,Frase,Parte,Link,Categoria Principal,Tox
NdCZ5WNE5v8,"Os sentidos para as crianças - O paladar, o tato, a visão, a audição e o olfato","""Não é incrível?""",Fim,https://www.youtube.com/watch?v=NdCZ5WNE5v8,,0.0
NdCZ5WNE5v8,"Os sentidos para as crianças - O paladar, o tato, a visão, a audição e o olfato","""Vamos dar três dicas básicas de como fazer isso.""",Fim,https://www.youtube.com/watch?v=NdCZ5WNE5v8,,0.0
Yy4D7cf0z_s,"OPERAÇÕES COM FRAÇÕES para crianças - adição, subtração, multiplicação e divisão - Recopilação","""Uma fração é um número que mostra a divisão de um número inteiro em partes iguais.""",Início,https://youtu.be/Yy4D7cf0z_s?si=9-IcVcEbQn1mx0Q5,,0.0
Yy4D7cf0z_s,"OPERAÇÕES COM FRAÇÕES para crianças - adição, subtração, multiplicação e divisão - Recopilação","""Para somar frações com o mesmo denominador, vamos deixar o mesmo denominador e somar os numeradores.""",Início,https://youtu.be/Yy4D7cf0z_s?si=9-IcVcEbQn1mx0Q5,,0.0
Yy4D7cf0z_s,"OPERAÇÕES COM FRAÇÕES para crianças - adição, subtração, multiplicação e divisão - Recopilação","""Para subtrair frações com o mesmo denominador, deixamos o mesmo denominador e subtraímos apenas os numeradores""",Início,https://youtu.be/Yy4D7cf0z_s?si=9-IcVcEbQn1mx0Q5,,0.0
Yy4D7cf0z_s,"OPERAÇÕES COM FRAÇÕES para crianças - adição, subtração, multiplicação e divisão - Recopilação","""Para multiplicar frações, multiplicamos os numeradores entre si e os denominadores entre si.""",Início,https://youtu.be/Yy4D7cf0z_s?si=9-IcVcEbQn1mx0Q5,,0.0
Yy4D7cf0z_s,"OPERAÇÕES COM FRAÇÕES para crianças - adição, subtração, multiplicação e divisão - Recopilação","""Para dividir frações, vamos multiplicar o denominador da primeira fração pelo numerador da segunda, ou seja.""",Início,https://youtu.be/Yy4D7cf0z_s?si=9-IcVcEbQn1mx0Q5,,0.0
Yy4D7cf0z_s,"OPERAÇÕES COM FRAÇÕES para crianças - adição, subtração, multiplicação e divisão - Recopilação","""Vocês lembram como se faz esta operação?""",Meio,https://youtu.be/Yy4D7cf0z_s?si=9-IcVcEbQn1mx0Q5,,0.0
Yy4D7cf0z_s,"OPERAÇÕES COM FRAÇÕES para crianças - adição, subtração, multiplicação e divisão - Recopilação","""Vocês lembram o que é uma fração?""",Meio,https://youtu.be/Yy4D7cf0z_s?si=9-IcVcEbQn1mx0Q5,,0.0
Yy4D7cf0z_s,"OPERAÇÕES COM FRAÇÕES para crianças - adição, subtração, multiplicação e divisão - Recopilação","""Vocês se lembram de como fazer esta operação?""",Meio,https://youtu.be/Yy4D7cf0z_s?si=9-IcVcEbQn1mx0Q5,,0.0
Yy4D7cf0z_s,"OPERAÇÕES COM FRAÇÕES para crianças - adição, subtração, multiplicação e divisão - Recopilação","""Hoje vamos aprender a multiplicar frações?""",Meio,https://youtu.be/Yy4D7cf0z_s?si=9-IcVcEbQn1mx0Q5,,0.0
Yy4D7cf0z_s,"OPERAÇÕES COM FRAÇÕES para crianças - adição, subtração, multiplicação e divisão - Recopilação","""Vocês sabem multiplicar frações?""",Meio,https://youtu.be/Yy4D7cf0z_s?si=9-IcVcEbQn1mx0Q5,,0.0
Yy4D7cf0z_s,"OPERAÇÕES COM FRAÇÕES para crianças - adição, subtração, multiplicação e divisão - Recopilação","""Olá de novo, amigos da matemática!""",Fim,https://youtu.be/Yy4D7cf0z_s?si=9-IcVcEbQn1mx0Q5,,0.0
Yy4D7cf0z_s,"OPERAÇÕES COM FRAÇÕES para crianças - adição, subtração, multiplicação e divisão - Recopilação","""Um planeta do universo Smile and Learn chamado Smilington é dividido em oito partes iguais.""",Fim,https://youtu.be/Yy4D7cf0z_s?si=9-IcVcEbQn1mx0Q5,,0.0
Yy4D7cf0z_s,"OPERAÇÕES COM FRAÇÕES para crianças - adição, subtração, multiplicação e divisão - Recopilação","""Olá de novo, amigos!""",Fim,https://youtu.be/Yy4D7cf0z_s?si=9-IcVcEbQn1mx0Q5,,0.0
Yy4D7cf0z_s,"OPERAÇÕES COM FRAÇÕES para crianças - adição, subtração, multiplicação e divisão - Recopilação","""Vocês acertaram?""",Fim,https://youtu.be/Yy4D7cf0z_s?si=9-IcVcEbQn1mx0Q5,,0.0
Yy4D7cf0z_s,"OPERAÇÕES COM FRAÇÕES para crianças - adição, subtração, multiplicação e divisão - Recopilação","""Vamos ver como é!""",Fim,https://youtu.be/Yy4D7cf0z_s?si=9-IcVcEbQn1mx0Q5,,0.0
rhwLCJz5kmY,ALIMENTAÇÃO SAUDÁVEL: Porque devemos comer frutas e vegetais? ♻️🌏 Playlist Sustentabilidade,"""Esse é o show da Luna Luna Luna Esse é o show da Luna tudo que a pergunta Luna faz...""",Início,https://youtu.be/rhwLCJz5kmY?si=MpKpSUHGZpT3krDL,,0.0
rhwLCJz5kmY,ALIMENTAÇÃO SAUDÁVEL: Porque devemos comer frutas e vegetais? ♻️🌏 Playlist Sustentabilidade,"""comida colorida aceita uma fruta Júpiter não valeu nemhuma Mazinha Não hoje eu vou querer comer só bão""",Início,https://youtu.be/rhwLCJz5kmY?si=MpKpSUHGZpT3krDL,,0.0
rhwLCJz5kmY,ALIMENTAÇÃO SAUDÁVEL: Porque devemos comer frutas e vegetais? ♻️🌏 Playlist Sustentabilidade,"""Uma careta maratona é uma corrida Júpiter legal eu quero correr também eu também""",Início,https://youtu.be/rhwLCJz5kmY?si=MpKpSUHGZpT3krDL,,0.0
rhwLCJz5kmY,ALIMENTAÇÃO SAUDÁVEL: Porque devemos comer frutas e vegetais? ♻️🌏 Playlist Sustentabilidade,"""sugiro que você varie mais os ingredientes do seu prato uma refeição saudável deve ser colorida""",Início,https://youtu.be/rhwLCJz5kmY?si=MpKpSUHGZpT3krDL,,0.0
rhwLCJz5kmY,ALIMENTAÇÃO SAUDÁVEL: Porque devemos comer frutas e vegetais? ♻️🌏 Playlist Sustentabilidade,"""É verdade a mamãe sempre fala isso aqui""",Início,https://youtu.be/rhwLCJz5kmY?si=MpKpSUHGZpT3krDL,,0.0
rhwLCJz5kmY,ALIMENTAÇÃO SAUDÁVEL: Porque devemos comer frutas e vegetais? ♻️🌏 Playlist Sustentabilidade,"""aqui estão algumas sugestões uau tem muitas cores aqui verde vermelha Amarelo parece bem saudável mas por quê""",Meio,https://youtu.be/rhwLCJz5kmY?si=MpKpSUHGZpT3krDL,,0.0
rhwLCJz5kmY,ALIMENTAÇÃO SAUDÁVEL: Porque devemos comer frutas e vegetais? ♻️🌏 Playlist Sustentabilidade,"""Luna a gente ficou mais forte por causa da comida Colorida não sei dizer é meio difícil de saber""",Meio,https://youtu.be/rhwLCJz5kmY?si=MpKpSUHGZpT3krDL,,0.0
rhwLCJz5kmY,ALIMENTAÇÃO SAUDÁVEL: Porque devemos comer frutas e vegetais? ♻️🌏 Playlist Sustentabilidade,"""vamos fazer de conta que a gente era vegetais da horta somos vegetais quer dizer acho que eu sou um fruto""",Meio,https://youtu.be/rhwLCJz5kmY?si=MpKpSUHGZpT3krDL,,0.0
rhwLCJz5kmY,ALIMENTAÇÃO SAUDÁVEL: Porque devemos comer frutas e vegetais? ♻️🌏 Playlist Sustentabilidade,"""tem um tipo de nutriente que é importante para a gente var bem alimentação para ter uma boa nutrição""",Meio,https://youtu.be/rhwLCJz5kmY?si=MpKpSUHGZpT3krDL,,0.0
rhwLCJz5kmY,ALIMENTAÇÃO SAUDÁVEL: Porque devemos comer frutas e vegetais? ♻️🌏 Playlist Sustentabilidade,"""as vitaminas de cada alimento são importantes para dar sustent""",Meio,https://youtu.be/rhwLCJz5kmY?si=MpKpSUHGZpT3krDL,,0.0
rhwLCJz5kmY,ALIMENTAÇÃO SAUDÁVEL: Porque devemos comer frutas e vegetais? ♻️🌏 Playlist Sustentabilidade,"""cores da natureza vitaminas Com certeza rimor meninos""",Fim,https://youtu.be/rhwLCJz5kmY?si=MpKpSUHGZpT3krDL,,0.0
rhwLCJz5kmY,ALIMENTAÇÃO SAUDÁVEL: Porque devemos comer frutas e vegetais? ♻️🌏 Playlist Sustentabilidade,"""uma refeição saudável Dev Dev ser muito muito colorida""",Fim,https://youtu.be/rhwLCJz5kmY?si=MpKpSUHGZpT3krDL,,0.0
rhwLCJz5kmY,ALIMENTAÇÃO SAUDÁVEL: Porque devemos comer frutas e vegetais? ♻️🌏 Playlist Sustentabilidade,"""come come comida come comida colorida come cada fruta raiz ou vegetal legume e folha mineral""",Fim,https://youtu.be/rhwLCJz5kmY?si=MpKpSUHGZpT3krDL,,0.0
rhwLCJz5kmY,ALIMENTAÇÃO SAUDÁVEL: Porque devemos comer frutas e vegetais? ♻️🌏 Playlist Sustentabilidade,"""Vocês estão prontos para começar a maratona já já vai começar hein pronto super pronto""",Fim,https://youtu.be/rhwLCJz5kmY?si=MpKpSUHGZpT3krDL,,0.0
rhwLCJz5kmY,ALIMENTAÇÃO SAUDÁVEL: Porque devemos comer frutas e vegetais? ♻️🌏 Playlist Sustentabilidade,"""Será que as pessoas correm mais rápido do que os animais tipo cachorros ou furões será que dá para correr mais rápido que um carro""",Fim,https://youtu.be/rhwLCJz5kmY?si=MpKpSUHGZpT3krDL,,0.0
WpOkQ7ayUxQ,Como a Água Vira Chuva - O Show da Luna! Episódio Completo 08 | Primeira Temporada | Kids,"""mas se vocês continuarem bebendo tanta água assim não vai sobrar nenhuma para virar chuva em virar chuva""",Início,https://youtu.be/WpOkQ7ayUxQ?si=4RYpjKD1hyayq_Q9,,0.0
WpOkQ7ayUxQ,Como a Água Vira Chuva - O Show da Luna! Episódio Completo 08 | Primeira Temporada | Kids,"""não entendi nada como algo que a gente dá devido à chuva""",Início,https://youtu.be/WpOkQ7ayUxQ?si=4RYpjKD1hyayq_Q9,,0.0
WpOkQ7ayUxQ,Como a Água Vira Chuva - O Show da Luna! Episódio Completo 08 | Primeira Temporada | Kids,"""será que agora a gente não bebe vira nuvem e mais protegeu chuva precisa de nuvem""",Início,https://youtu.be/WpOkQ7ayUxQ?si=4RYpjKD1hyayq_Q9,,0.0
WpOkQ7ayUxQ,Como a Água Vira Chuva - O Show da Luna! Episódio Completo 08 | Primeira Temporada | Kids,"""eu quero saber porque eu cato mesmo fora da janela quem não é a guerra assim eu quero saber""",Início,https://youtu.be/WpOkQ7ayUxQ?si=4RYpjKD1hyayq_Q9,,0.0
WpOkQ7ayUxQ,Como a Água Vira Chuva - O Show da Luna! Episódio Completo 08 | Primeira Temporada | Kids,"""a água cai lá do céu quando ela volta para lá""",Início,https://youtu.be/WpOkQ7ayUxQ?si=4RYpjKD1hyayq_Q9,,0.0
WpOkQ7ayUxQ,Como a Água Vira Chuva - O Show da Luna! Episódio Completo 08 | Primeira Temporada | Kids,"""a acciona alarme falso nada de chuva mas não vamos desistir ou é porque a chuva não veio""",Meio,https://youtu.be/WpOkQ7ayUxQ?si=4RYpjKD1hyayq_Q9,,0.0
WpOkQ7ayUxQ,Como a Água Vira Chuva - O Show da Luna! Episódio Completo 08 | Primeira Temporada | Kids,"""parece que a água do copo passos unindo então precisamos ver isso de perto""",Meio,https://youtu.be/WpOkQ7ayUxQ?si=4RYpjKD1hyayq_Q9,,0.0
WpOkQ7ayUxQ,Como a Água Vira Chuva - O Show da Luna! Episódio Completo 08 | Primeira Temporada | Kids,"""a gente vira nuvem e sei que meu primeiro água e paz gotículas subimos e agora a gente não vem""",Meio,https://youtu.be/WpOkQ7ayUxQ?si=4RYpjKD1hyayq_Q9,,0.0
WpOkQ7ayUxQ,Como a Água Vira Chuva - O Show da Luna! Episódio Completo 08 | Primeira Temporada | Kids,"""as gotinhas de balfour de falta nuvem às vezes a gente não vê quem vem o temos uma na outra e a chuva a cair""",Meio,https://youtu.be/WpOkQ7ayUxQ?si=4RYpjKD1hyayq_Q9,,0.0
WpOkQ7ayUxQ,Como a Água Vira Chuva - O Show da Luna! Episódio Completo 08 | Primeira Temporada | Kids,"""a gente quer descobrir como água vira fila""",Meio,https://youtu.be/WpOkQ7ayUxQ?si=4RYpjKD1hyayq_Q9,,0.0
WpOkQ7ayUxQ,Como a Água Vira Chuva - O Show da Luna! Episódio Completo 08 | Primeira Temporada | Kids,"""eu sou o sol que eu faço a água evaporar parece que ela desaparece mas só esquenta a frutinha que futuro para o céu e subindo para o céu""",Fim,https://youtu.be/WpOkQ7ayUxQ?si=4RYpjKD1hyayq_Q9,,0.0
WpOkQ7ayUxQ,Como a Água Vira Chuva - O Show da Luna! Episódio Completo 08 | Primeira Temporada | Kids,"""a companhia nasce mas que nada chove chuva""",Fim,https://youtu.be/WpOkQ7ayUxQ?si=4RYpjKD1hyayq_Q9,,0.0
WpOkQ7ayUxQ,Como a Água Vira Chuva - O Show da Luna! Episódio Completo 08 | Primeira Temporada | Kids,"""parabéns eu sol eu sei que você é bem quente mas agora é melhor se secar""",Fim,https://youtu.be/WpOkQ7ayUxQ?si=4RYpjKD1hyayq_Q9,,0.0
WpOkQ7ayUxQ,Como a Água Vira Chuva - O Show da Luna! Episódio Completo 08 | Primeira Temporada | Kids,"""Será que a gente pode guardar água pra nunca faltar""",Fim,https://youtu.be/WpOkQ7ayUxQ?si=4RYpjKD1hyayq_Q9,,0.0
WpOkQ7ayUxQ,Como a Água Vira Chuva - O Show da Luna! Episódio Completo 08 | Primeira Temporada | Kids,"""tudo que a pergunta lula fará porque a lusa assim o carro aquela cabeça e puxa a gente perde tem que ser a que este doente""",Fim,https://youtu.be/WpOkQ7ayUxQ?si=4RYpjKD1hyayq_Q9,,0.0
HCC2fxD4Uq0,EXISTE VIDA EM MARTE? - Episódio Completo l O Show da Luna!,"""eu sou Júpiter do planeta Júpiter eu sou a Luna e esse aqui no meio o Sol""",Início,https://youtu.be/HCC2fxD4Uq0?si=c6fg1hOOMuGdnBJE,,0.0
HCC2fxD4Uq0,EXISTE VIDA EM MARTE? - Episódio Completo l O Show da Luna!,"""fala que o sol não é um planeta Júpiter e lá deve ser muito quente com certeza""",Início,https://youtu.be/HCC2fxD4Uq0?si=c6fg1hOOMuGdnBJE,,0.0
HCC2fxD4Uq0,EXISTE VIDA EM MARTE? - Episódio Completo l O Show da Luna!,"""porque aonde tem água tem vida e se existe vida é porque dá para morar lá""",Início,https://youtu.be/HCC2fxD4Uq0?si=c6fg1hOOMuGdnBJE,,0.0
HCC2fxD4Uq0,EXISTE VIDA EM MARTE? - Episódio Completo l O Show da Luna!,"""E agora como a gente vai fazer para descobrir se tem água em Marte observando Marte bem de pertinho""",Início,https://youtu.be/HCC2fxD4Uq0?si=c6fg1hOOMuGdnBJE,,0.0
HCC2fxD4Uq0,EXISTE VIDA EM MARTE? - Episódio Completo l O Show da Luna!,"""essas manchas em Marte São de água Será que são Rios ou será que é um mar""",Início,https://youtu.be/HCC2fxD4Uq0?si=c6fg1hOOMuGdnBJE,,0.0
HCC2fxD4Uq0,EXISTE VIDA EM MARTE? - Episódio Completo l O Show da Luna!,"""a nossa missão é descobrir se é quem nasce sem água tá congelando a temperatura de menos 140 graus centígrados na frio""",Meio,https://youtu.be/HCC2fxD4Uq0?si=c6fg1hOOMuGdnBJE,,0.0
HCC2fxD4Uq0,EXISTE VIDA EM MARTE? - Episódio Completo l O Show da Luna!,"""a água deve estar congelada como os lagos no inverno de água congelada em Marte oba seria legal ter uma casa de praia aqui""",Meio,https://youtu.be/HCC2fxD4Uq0?si=c6fg1hOOMuGdnBJE,,0.0
HCC2fxD4Uq0,EXISTE VIDA EM MARTE? - Episódio Completo l O Show da Luna!,"""a vida em marte Seria bem diferente para começar nada quente em vez de Caminha tutuar""",Meio,https://youtu.be/HCC2fxD4Uq0?si=c6fg1hOOMuGdnBJE,,0.0
HCC2fxD4Uq0,EXISTE VIDA EM MARTE? - Episódio Completo l O Show da Luna!,"""explorar uma tia missão espacial passear em Marte pode ser muito legal""",Meio,https://youtu.be/HCC2fxD4Uq0?si=c6fg1hOOMuGdnBJE,,0.0
HCC2fxD4Uq0,EXISTE VIDA EM MARTE? - Episódio Completo l O Show da Luna!,"""eu vou contar para vocês como é a vida em Marte""",Meio,https://youtu.be/HCC2fxD4Uq0?si=c6fg1hOOMuGdnBJE,,0.0
HCC2fxD4Uq0,EXISTE VIDA EM MARTE? - Episódio Completo l O Show da Luna!,"""martelo obrigado minha barriga tá roncando Eu acho que eu tô com fome vou preparar um lanche para gente de novo""",Fim,https://youtu.be/HCC2fxD4Uq0?si=c6fg1hOOMuGdnBJE,,0.0
HCC2fxD4Uq0,EXISTE VIDA EM MARTE? - Episódio Completo l O Show da Luna!,"""Será que outra parte do corpo também ronca e a barriga do Cláudio""",Fim,https://youtu.be/HCC2fxD4Uq0?si=c6fg1hOOMuGdnBJE,,0.0
HCC2fxD4Uq0,EXISTE VIDA EM MARTE? - Episódio Completo l O Show da Luna!,"""São Tantas perguntas""",Fim,https://youtu.be/HCC2fxD4Uq0?si=c6fg1hOOMuGdnBJE,,0.0
HCC2fxD4Uq0,EXISTE VIDA EM MARTE? - Episódio Completo l O Show da Luna!,"""Muito bom Show sobre martelo""",Fim,https://youtu.be/HCC2fxD4Uq0?si=c6fg1hOOMuGdnBJE,,0.0
HCC2fxD4Uq0,EXISTE VIDA EM MARTE? - Episódio Completo l O Show da Luna!,"""minha barriga tá roncando Eu acho que eu tô com fome""",Fim,https://youtu.be/HCC2fxD4Uq0?si=c6fg1hOOMuGdnBJE,,0.0
4zSsZNVakzk,O QUE SÃO ALAVANCAS E POLIAS? - Episódio Completo l O Show da Luna!,"""Esse é o show da Luna Luna Esse é o show da Luna tudo que a pergunta Luna faz...""",Início,https://youtu.be/4zSsZNVakzk?si=JoNm1mwBEIDI1lFk,,0.0
4zSsZNVakzk,O QUE SÃO ALAVANCAS E POLIAS? - Episódio Completo l O Show da Luna!,"""a gangorra é uma alavanca alavanca vovô""",Início,https://youtu.be/4zSsZNVakzk?si=JoNm1mwBEIDI1lFk,,0.0
4zSsZNVakzk,O QUE SÃO ALAVANCAS E POLIAS? - Episódio Completo l O Show da Luna!,"""essa caixa está bem pesada assim claro vamos em frente""",Início,https://youtu.be/4zSsZNVakzk?si=JoNm1mwBEIDI1lFk,,0.0
4zSsZNVakzk,O QUE SÃO ALAVANCAS E POLIAS? - Episódio Completo l O Show da Luna!,"""Nossa olha a caixa gigante que eu vou botar levantando sozinho""",Início,https://youtu.be/4zSsZNVakzk?si=JoNm1mwBEIDI1lFk,,0.0
4zSsZNVakzk,O QUE SÃO ALAVANCAS E POLIAS? - Episódio Completo l O Show da Luna!,"""o vovô consegue puxar a caixa sozinho por causa das folias Golias polias""",Início,https://youtu.be/4zSsZNVakzk?si=JoNm1mwBEIDI1lFk,,0.0
4zSsZNVakzk,O QUE SÃO ALAVANCAS E POLIAS? - Episódio Completo l O Show da Luna!,"""vamos começar primeiro eu vou tentar levantar a caixa sem nada dentro parece bem leve""",Meio,https://youtu.be/4zSsZNVakzk?si=JoNm1mwBEIDI1lFk,,0.0
4zSsZNVakzk,O QUE SÃO ALAVANCAS E POLIAS? - Episódio Completo l O Show da Luna!,"""agora a caixa ficou bem pesada a gente não vai conseguir tirar ela daí agora ela vai ter que ficar aí para sempre""",Meio,https://youtu.be/4zSsZNVakzk?si=JoNm1mwBEIDI1lFk,,0.0
4zSsZNVakzk,O QUE SÃO ALAVANCAS E POLIAS? - Episódio Completo l O Show da Luna!,"""olha só polias e coisas que o vovô estava usando para na caixa da surpresa""",Meio,https://youtu.be/4zSsZNVakzk?si=JoNm1mwBEIDI1lFk,,0.0
4zSsZNVakzk,O QUE SÃO ALAVANCAS E POLIAS? - Episódio Completo l O Show da Luna!,"""uau essa foi fácil Luna A casa ficou bem leve agora""",Meio,https://youtu.be/4zSsZNVakzk?si=JoNm1mwBEIDI1lFk,,0.0
4zSsZNVakzk,O QUE SÃO ALAVANCAS E POLIAS? - Episódio Completo l O Show da Luna!,"""vamos fazer de conta que a gente era polia e alavanca e descobrir como elas aumentam a nossa força""",Meio,https://youtu.be/4zSsZNVakzk?si=JoNm1mwBEIDI1lFk,,0.0
4zSsZNVakzk,O QUE SÃO ALAVANCAS E POLIAS? - Episódio Completo l O Show da Luna!,"""Martelo Prateado martelo Prateado salvo o dia ninguém fica chateado""",Fim,https://youtu.be/4zSsZNVakzk?si=JoNm1mwBEIDI1lFk,,0.0
4zSsZNVakzk,O QUE SÃO ALAVANCAS E POLIAS? - Episódio Completo l O Show da Luna!,"""Esse é um trabalho para a liga das alavancas ela é a menina polia""",Fim,https://youtu.be/4zSsZNVakzk?si=JoNm1mwBEIDI1lFk,,0.0
4zSsZNVakzk,O QUE SÃO ALAVANCAS E POLIAS? - Episódio Completo l O Show da Luna!,"""menina polia transfere a força em energia menina polia menina polia seu poder é uma maravilha""",Fim,https://youtu.be/4zSsZNVakzk?si=JoNm1mwBEIDI1lFk,,0.0
4zSsZNVakzk,O QUE SÃO ALAVANCAS E POLIAS? - Episódio Completo l O Show da Luna!,"""Capacete surpresa que vai levar vocês daqui até perto do lago super rápido""",Fim,https://youtu.be/4zSsZNVakzk?si=JoNm1mwBEIDI1lFk,,0.0
4zSsZNVakzk,O QUE SÃO ALAVANCAS E POLIAS? - Episódio Completo l O Show da Luna!,"""Olha só quantas vem aqui quantos tipos de árvores existem no mundo""",Fim,https://youtu.be/4zSsZNVakzk?si=JoNm1mwBEIDI1lFk,,0.0
WpkCXc5TNnc,O QUE É O ARCO-ÍRIS 🌈 Episódio Completo l O Show da Luna!,"""pingo na minha cabeça mas Está sol ai G1 e foi chuva ao mesmo tempo""",Início,https://youtu.be/WpkCXc5TNnc?si=THmlcoiLEFWjg8mg,,0.0
WpkCXc5TNnc,O QUE É O ARCO-ÍRIS 🌈 Episódio Completo l O Show da Luna!,"""logo mais vamos poder ver o arco-íris o arco-íris vem aqui em casa hoje""",Início,https://youtu.be/WpkCXc5TNnc?si=THmlcoiLEFWjg8mg,,0.0
WpkCXc5TNnc,O QUE É O ARCO-ÍRIS 🌈 Episódio Completo l O Show da Luna!,"""eu vou tentar pegar o amarelo Será que precisamos de uma sacola maior""",Início,https://youtu.be/WpkCXc5TNnc?si=THmlcoiLEFWjg8mg,,0.0
WpkCXc5TNnc,O QUE É O ARCO-ÍRIS 🌈 Episódio Completo l O Show da Luna!,"""acho que não dá para pegar o arco-íris ele fica no céu e o céu é muito alto muito longe""",Início,https://youtu.be/WpkCXc5TNnc?si=THmlcoiLEFWjg8mg,,0.0
WpkCXc5TNnc,O QUE É O ARCO-ÍRIS 🌈 Episódio Completo l O Show da Luna!,"""Quem colocou o arco-íris no céu a chuva e o sol mas o que ele é""",Início,https://youtu.be/WpkCXc5TNnc?si=THmlcoiLEFWjg8mg,,0.0
WpkCXc5TNnc,O QUE É O ARCO-ÍRIS 🌈 Episódio Completo l O Show da Luna!,"""eu quero saber porque o gato mia Verde por fora vermelha por dentro é a melancia""",Meio,https://youtu.be/WpkCXc5TNnc?si=THmlcoiLEFWjg8mg,,0.0
WpkCXc5TNnc,O QUE É O ARCO-ÍRIS 🌈 Episódio Completo l O Show da Luna!,"""vamos fazer o nosso próprio arco-íris dá para fazer arco íris Aham ok pode ligar Júpiter""",Meio,https://youtu.be/WpkCXc5TNnc?si=THmlcoiLEFWjg8mg,,0.0
WpkCXc5TNnc,O QUE É O ARCO-ÍRIS 🌈 Episódio Completo l O Show da Luna!,"""arco-íris feito de gotinhas de água parece um chuveiro de gotinhas coloridas""",Meio,https://youtu.be/WpkCXc5TNnc?si=THmlcoiLEFWjg8mg,,0.0
WpkCXc5TNnc,O QUE É O ARCO-ÍRIS 🌈 Episódio Completo l O Show da Luna!,"""as gotinhas de formatura com isso o lago tinha como assim são vocês que formam um arco-íris""",Meio,https://youtu.be/WpkCXc5TNnc?si=THmlcoiLEFWjg8mg,,0.0
WpkCXc5TNnc,O QUE É O ARCO-ÍRIS 🌈 Episódio Completo l O Show da Luna!,"""o raio de luz do sol por favor essas gotinhas e formas cores e é isso medo por isso que tem que chover antes""",Meio,https://youtu.be/WpkCXc5TNnc?si=THmlcoiLEFWjg8mg,,0.0
WpkCXc5TNnc,O QUE É O ARCO-ÍRIS 🌈 Episódio Completo l O Show da Luna!,"""esse foi o banho mais legal de todos Júpiter""",Fim,https://youtu.be/WpkCXc5TNnc?si=THmlcoiLEFWjg8mg,,0.0
WpkCXc5TNnc,O QUE É O ARCO-ÍRIS 🌈 Episódio Completo l O Show da Luna!,"""vermelho laranja amarelo verde azul anil e Violeta com essas cores um arco-íris CCB hino planetas""",Fim,https://youtu.be/WpkCXc5TNnc?si=THmlcoiLEFWjg8mg,,0.0
WpkCXc5TNnc,O QUE É O ARCO-ÍRIS 🌈 Episódio Completo l O Show da Luna!,"""o som do telefone é tão legal Tom quantas músicas você acha que existem no mundo inteiro será""",Fim,https://youtu.be/WpkCXc5TNnc?si=THmlcoiLEFWjg8mg,,0.0
WpkCXc5TNnc,O QUE É O ARCO-ÍRIS 🌈 Episódio Completo l O Show da Luna!,"""Será que os animais gostam de música e as plantas será São Tantas perguntas""",Fim,https://youtu.be/WpkCXc5TNnc?si=THmlcoiLEFWjg8mg,,0.0
WpkCXc5TNnc,O QUE É O ARCO-ÍRIS 🌈 Episódio Completo l O Show da Luna!,"""eu decidi não querer um Oi gatinha Luna Por favor posso te perguntar de novo""",Fim,https://youtu.be/WpkCXc5TNnc?si=THmlcoiLEFWjg8mg,,0.0
pJgx8Bc-ZwY,O QUE É VIA LÁCTEA? - Episódio Completo l O Show da Luna!,"""aquela é a constelação macarrão à bolonhesa""",Início,https://youtu.be/pJgx8Bc-ZwY?si=qogJ2S2tz-f_rKJS,,0.0
pJgx8Bc-ZwY,O QUE É VIA LÁCTEA? - Episódio Completo l O Show da Luna!,"""não quer aquela coisa branca no céu eu nunca percebi antes parece que alguém derramou leite no céu""",Início,https://youtu.be/pJgx8Bc-ZwY?si=qogJ2S2tz-f_rKJS,,0.0
pJgx8Bc-ZwY,O QUE É VIA LÁCTEA? - Episódio Completo l O Show da Luna!,"""vai ver que foi aquele gato bagunceiro""",Início,https://youtu.be/pJgx8Bc-ZwY?si=qogJ2S2tz-f_rKJS,,0.0
pJgx8Bc-ZwY,O QUE É VIA LÁCTEA? - Episódio Completo l O Show da Luna!,"""o que será que é o que tá acontecendo aqui eu quero saber eu quero muito saber""",Início,https://youtu.be/pJgx8Bc-ZwY?si=qogJ2S2tz-f_rKJS,,0.0
pJgx8Bc-ZwY,O QUE É VIA LÁCTEA? - Episódio Completo l O Show da Luna!,"""podemos ir na casa do galileu rapidinho a gente quer muito investigar uma coisa""",Início,https://youtu.be/pJgx8Bc-ZwY?si=qogJ2S2tz-f_rKJS,,0.0
pJgx8Bc-ZwY,O QUE É VIA LÁCTEA? - Episódio Completo l O Show da Luna!,"""eu acho que ninguém vai limpar uma coisa que tá tão longe daqui""",Meio,https://youtu.be/pJgx8Bc-ZwY?si=qogJ2S2tz-f_rKJS,,0.0
pJgx8Bc-ZwY,O QUE É VIA LÁCTEA? - Episódio Completo l O Show da Luna!,"""o céu está perfeito para ver a Via Láctea hoje eu estava olhando ela mais cedo""",Meio,https://youtu.be/pJgx8Bc-ZwY?si=qogJ2S2tz-f_rKJS,,0.0
pJgx8Bc-ZwY,O QUE É VIA LÁCTEA? - Episódio Completo l O Show da Luna!,"""eu só tô vendo estrelas muitas e muitas estrelas posso ver também""",Meio,https://youtu.be/pJgx8Bc-ZwY?si=qogJ2S2tz-f_rKJS,,0.0
pJgx8Bc-ZwY,O QUE É VIA LÁCTEA? - Episódio Completo l O Show da Luna!,"""Uau só que nessa foto a bagunça do leite está bem maior você viu olha só Quanto leite derramado tem aqui""",Meio,https://youtu.be/pJgx8Bc-ZwY?si=qogJ2S2tz-f_rKJS,,0.0
